utcDate,matchday,status,homeTeam,awayTeam,homeGoals,awayGoals,winner
2024-09-21T15:00:00Z,5,FINISHED,Lille OSC,RC Strasbourg Alsace,3,3,DRAW
2024-09-21T17:00:00Z,5,FINISHED,Stade Rennais FC 1901,Racing Club de Lens,1,1,DRAW
2024-09-21T19:00:00Z,5,FINISHED,Stade de Reims,Paris Saint-Germain FC,1,1,DRAW
2024-09-22T13:00:00Z,5,FINISHED,AS Monaco FC,Le Havre AC,3,1,HOME_TEAM
2024-09-22T15:00:00Z,5,FINISHED,Stade Brestois 29,Toulouse FC,2,0,HOME_TEAM
2024-09-22T15:00:00Z,5,FINISHED,Angers SCO,FC Nantes,1,1,DRAW
2024-09-22T15:00:00Z,5,FINISHED,Montpellier HSC,AJ Auxerre,3,2,HOME_TEAM
2024-09-22T18:45:00Z,5,FINISHED,Olympique Lyonnais,Olympique de Marseille,2,3,AWAY_TEAM
2024-09-27T17:00:00Z,6,FINISHED,AJ Auxerre,Stade Brestois 29,3,0,HOME_TEAM
2024-09-27T19:00:00Z,6,FINISHED,Paris Saint-Germain FC,Stade Rennais FC 1901,3,1,HOME_TEAM
2024-09-28T15:00:00Z,6,FINISHED,Racing Club de Lens,OGC Nice,0,0,DRAW
2024-09-28T17:00:00Z,6,FINISHED,Le Havre AC,Lille OSC,0,3,AWAY_TEAM
2024-09-28T19:00:00Z,6,FINISHED,AS Monaco FC,Montpellier HSC,2,1,HOME_TEAM
2024-09-29T13:00:00Z,6,FINISHED,Toulouse FC,Olympique Lyonnais,1,2,AWAY_TEAM
2024-09-29T15:00:00Z,6,FINISHED,FC Nantes,AS Saint-Étienne,2,2,DRAW
2024-09-29T15:00:00Z,6,FINISHED,Angers SCO,Stade de Reims,1,3,AWAY_TEAM
2024-09-29T18:45:00Z,6,FINISHED,RC Strasbourg Alsace,Olympique de Marseille,1,0,HOME_TEAM
2024-10-04T18:45:00Z,7,FINISHED,Olympique de Marseille,Angers SCO,1,1,DRAW
2024-10-05T15:00:00Z,7,FINISHED,AS Saint-Étienne,AJ Auxerre,3,1,HOME_TEAM
2024-10-05T17:00:00Z,7,FINISHED,Lille OSC,Toulouse FC,2,1,HOME_TEAM
2024-10-05T19:00:00Z,7,FINISHED,Stade Rennais FC 1901,AS Monaco FC,1,2,AWAY_TEAM
2024-10-06T13:00:00Z,7,FINISHED,Olympique Lyonnais,FC Nantes,2,0,HOME_TEAM
2024-10-06T15:00:00Z,7,FINISHED,Stade Brestois 29,Le Havre AC,2,0,HOME_TEAM
2024-10-06T15:00:00Z,7,FINISHED,RC Strasbourg Alsace,Racing Club de Lens,2,2,DRAW
2024-10-06T15:00:00Z,7,FINISHED,Stade de Reims,Montpellier HSC,4,2,HOME_TEAM
2024-10-06T18:45:00Z,7,FINISHED,OGC Nice,Paris Saint-Germain FC,1,1,DRAW
2024-10-18T18:45:00Z,8,FINISHED,AS Monaco FC,Lille OSC,0,0,DRAW
2024-10-19T15:00:00Z,8,FINISHED,Stade Brestois 29,Stade Rennais FC 1901,1,1,DRAW
2024-10-19T17:00:00Z,8,FINISHED,AS Saint-Étienne,Racing Club de Lens,0,2,AWAY_TEAM
2024-10-19T19:00:00Z,8,FINISHED,Paris Saint-Germain FC,RC Strasbourg Alsace,4,2,HOME_TEAM
2024-10-20T13:00:00Z,8,FINISHED,Le Havre AC,Olympique Lyonnais,0,4,AWAY_TEAM
2024-10-20T15:00:00Z,8,FINISHED,AJ Auxerre,Stade de Reims,2,1,HOME_TEAM
2024-10-20T15:00:00Z,8,FINISHED,Toulouse FC,Angers SCO,1,1,DRAW
2024-10-20T15:00:00Z,8,FINISHED,FC Nantes,OGC Nice,1,1,DRAW
2024-10-20T18:45:00Z,8,FINISHED,Montpellier HSC,Olympique de Marseille,0,5,AWAY_TEAM
2024-10-25T18:45:00Z,9,FINISHED,Stade Rennais FC 1901,Le Havre AC,1,0,HOME_TEAM
2024-10-26T15:00:00Z,9,FINISHED,Angers SCO,AS Saint-Étienne,4,2,HOME_TEAM
2024-10-26T17:00:00Z,9,FINISHED,Stade de Reims,Stade Brestois 29,1,2,AWAY_TEAM
2024-10-26T19:00:00Z,9,FINISHED,Racing Club de Lens,Lille OSC,0,2,AWAY_TEAM
2024-10-27T14:00:00Z,9,FINISHED,Olympique Lyonnais,AJ Auxerre,2,2,DRAW
2024-10-27T16:00:00Z,9,FINISHED,OGC Nice,AS Monaco FC,2,1,HOME_TEAM
2024-10-27T16:00:00Z,9,FINISHED,Montpellier HSC,Toulouse FC,0,3,AWAY_TEAM
2024-10-27T16:00:00Z,9,FINISHED,RC Strasbourg Alsace,FC Nantes,3,1,HOME_TEAM
2024-10-27T19:45:00Z,9,FINISHED,Olympique de Marseille,Paris Saint-Germain FC,0,3,AWAY_TEAM
2024-11-01T18:00:00Z,10,FINISHED,AS Monaco FC,Angers SCO,0,1,AWAY_TEAM
2024-11-01T20:00:00Z,10,FINISHED,Lille OSC,Olympique Lyonnais,1,1,DRAW
2024-11-02T16:00:00Z,10,FINISHED,Paris Saint-Germain FC,Racing Club de Lens,1,0,HOME_TEAM
2024-11-02T18:00:00Z,10,FINISHED,Stade Brestois 29,OGC Nice,0,1,AWAY_TEAM
2024-11-02T20:00:00Z,10,FINISHED,AS Saint-Étienne,RC Strasbourg Alsace,2,0,HOME_TEAM
2024-11-03T14:00:00Z,10,FINISHED,Toulouse FC,Stade de Reims,1,0,HOME_TEAM
2024-11-03T16:00:00Z,10,FINISHED,AJ Auxerre,Stade Rennais FC 1901,4,0,HOME_TEAM
2024-11-03T16:00:00Z,10,FINISHED,Le Havre AC,Montpellier HSC,1,0,HOME_TEAM
2024-11-03T19:45:00Z,10,FINISHED,FC Nantes,Olympique de Marseille,1,2,AWAY_TEAM
2024-11-08T19:45:00Z,11,FINISHED,Olympique de Marseille,AJ Auxerre,1,3,AWAY_TEAM
2024-11-09T16:00:00Z,11,FINISHED,RC Strasbourg Alsace,AS Monaco FC,1,3,AWAY_TEAM
2024-11-09T18:00:00Z,11,FINISHED,Racing Club de Lens,FC Nantes,3,2,HOME_TEAM
2024-11-09T20:00:00Z,11,FINISHED,Angers SCO,Paris Saint-Germain FC,2,4,AWAY_TEAM
2024-11-10T14:00:00Z,11,FINISHED,OGC Nice,Lille OSC,2,2,DRAW
2024-11-10T16:00:00Z,11,FINISHED,Montpellier HSC,Stade Brestois 29,3,1,HOME_TEAM
2024-11-10T16:00:00Z,11,FINISHED,Le Havre AC,Stade de Reims,0,3,AWAY_TEAM
2024-11-10T16:00:00Z,11,FINISHED,Stade Rennais FC 1901,Toulouse FC,0,2,AWAY_TEAM
2024-11-10T19:45:00Z,11,FINISHED,Olympique Lyonnais,AS Saint-Étienne,1,0,HOME_TEAM
2024-11-22T18:00:00Z,12,FINISHED,AS Monaco FC,Stade Brestois 29,3,2,HOME_TEAM
2024-11-22T20:00:00Z,12,FINISHED,Paris Saint-Germain FC,Toulouse FC,3,0,HOME_TEAM
2024-11-23T16:00:00Z,12,FINISHED,Racing Club de Lens,Olympique de Marseille,1,3,AWAY_TEAM
2024-11-23T18:00:00Z,12,FINISHED,AS Saint-Étienne,Montpellier HSC,1,0,HOME_TEAM
2024-11-23T20:00:00Z,12,FINISHED,Stade de Reims,Olympique Lyonnais,1,1,DRAW
2024-11-24T14:00:00Z,12,FINISHED,Lille OSC,Stade Rennais FC 1901,1,0,HOME_TEAM
2024-11-24T16:00:00Z,12,FINISHED,FC Nantes,Le Havre AC,0,2,AWAY_TEAM
2024-11-24T16:00:00Z,12,FINISHED,AJ Auxerre,Angers SCO,1,0,HOME_TEAM
2024-11-24T19:45:00Z,12,FINISHED,OGC Nice,RC Strasbourg Alsace,2,1,HOME_TEAM
2024-11-29T19:45:00Z,13,FINISHED,Stade de Reims,Racing Club de Lens,0,2,AWAY_TEAM
2024-11-30T16:00:00Z,13,FINISHED,Stade Rennais FC 1901,AS Saint-Étienne,5,0,HOME_TEAM
2024-11-30T18:00:00Z,13,FINISHED,Stade Brestois 29,RC Strasbourg Alsace,3,1,HOME_TEAM
2024-11-30T20:00:00Z,13,FINISHED,Paris Saint-Germain FC,FC Nantes,1,1,DRAW
2024-12-01T14:00:00Z,13,FINISHED,Montpellier HSC,Lille OSC,2,2,DRAW
2024-12-01T16:00:00Z,13,FINISHED,Le Havre AC,Angers SCO,0,1,AWAY_TEAM
2024-12-01T16:00:00Z,13,FINISHED,Toulouse FC,AJ Auxerre,2,0,HOME_TEAM
2024-12-01T16:00:00Z,13,FINISHED,Olympique Lyonnais,OGC Nice,4,1,HOME_TEAM
2024-12-01T19:45:00Z,13,FINISHED,Olympique de Marseille,AS Monaco FC,2,1,HOME_TEAM
2024-12-06T18:00:00Z,14,FINISHED,Lille OSC,Stade Brestois 29,3,1,HOME_TEAM
2024-12-06T20:00:00Z,14,FINISHED,AJ Auxerre,Paris Saint-Germain FC,0,0,DRAW
2024-12-07T16:00:00Z,14,FINISHED,AS Monaco FC,Toulouse FC,2,0,HOME_TEAM
2024-12-07T18:00:00Z,14,FINISHED,OGC Nice,Le Havre AC,2,1,HOME_TEAM
2024-12-07T20:00:00Z,14,FINISHED,Angers SCO,Olympique Lyonnais,0,3,AWAY_TEAM
2024-12-08T14:00:00Z,14,FINISHED,Racing Club de Lens,Montpellier HSC,2,0,HOME_TEAM
2024-12-08T16:00:00Z,14,FINISHED,RC Strasbourg Alsace,Stade de Reims,0,0,DRAW
2024-12-08T16:00:00Z,14,FINISHED,FC Nantes,Stade Rennais FC 1901,1,0,HOME_TEAM
2024-12-08T19:45:00Z,14,FINISHED,AS Saint-Étienne,Olympique de Marseille,0,2,AWAY_TEAM
2024-12-13T19:45:00Z,15,FINISHED,Toulouse FC,AS Saint-Étienne,2,1,HOME_TEAM
2024-12-14T16:00:00Z,15,FINISHED,Olympique de Marseille,Lille OSC,1,1,DRAW
2024-12-14T18:00:00Z,15,FINISHED,AJ Auxerre,Racing Club de Lens,2,2,DRAW
2024-12-14T20:00:00Z,15,FINISHED,Stade de Reims,AS Monaco FC,0,0,DRAW
2024-12-15T14:00:00Z,15,FINISHED,Montpellier HSC,OGC Nice,2,2,DRAW
2024-12-15T16:00:00Z,15,FINISHED,Stade Rennais FC 1901,Angers SCO,2,0,HOME_TEAM
2024-12-15T16:00:00Z,15,FINISHED,Le Havre AC,RC Strasbourg Alsace,0,3,AWAY_TEAM
2024-12-15T16:00:00Z,15,FINISHED,Stade Brestois 29,FC Nantes,4,1,HOME_TEAM
2024-12-15T19:45:00Z,15,FINISHED,Paris Saint-Germain FC,Olympique Lyonnais,3,1,HOME_TEAM
2024-12-18T20:00:00Z,16,FINISHED,AS Monaco FC,Paris Saint-Germain FC,2,4,AWAY_TEAM
2025-01-03T20:00:00Z,16,FINISHED,OGC Nice,Stade Rennais FC 1901,3,2,HOME_TEAM
2025-01-04T16:00:00Z,16,FINISHED,AS Saint-Étienne,Stade de Reims,3,1,HOME_TEAM
2025-01-04T18:00:00Z,16,FINISHED,Lille OSC,FC Nantes,1,1,DRAW
2025-01-04T20:00:00Z,16,FINISHED,Olympique Lyonnais,Montpellier HSC,1,0,HOME_TEAM
2025-01-05T14:00:00Z,16,FINISHED,Racing Club de Lens,Toulouse FC,0,1,AWAY_TEAM
2025-01-05T14:00:00Z,16,FINISHED,Angers SCO,Stade Brestois 29,2,0,HOME_TEAM
2025-01-05T14:00:00Z,16,FINISHED,RC Strasbourg Alsace,AJ Auxerre,3,1,HOME_TEAM
2025-01-05T19:45:00Z,16,FINISHED,Olympique de Marseille,Le Havre AC,5,1,HOME_TEAM
2025-01-10T18:00:00Z,17,FINISHED,FC Nantes,AS Monaco FC,2,2,DRAW
2025-01-10T20:05:00Z,17,FINISHED,AJ Auxerre,Lille OSC,0,0,DRAW
2025-01-11T16:00:00Z,17,FINISHED,Stade Brestois 29,Olympique Lyonnais,2,1,HOME_TEAM
2025-01-11T18:00:00Z,17,FINISHED,Stade de Reims,OGC Nice,2,4,AWAY_TEAM
2025-01-11T20:05:00Z,17,FINISHED,Stade Rennais FC 1901,Olympique de Marseille,1,2,AWAY_TEAM
2025-01-12T14:00:00Z,17,FINISHED,Le Havre AC,Racing Club de Lens,1,2,AWAY_TEAM
2025-01-12T16:15:00Z,17,FINISHED,Toulouse FC,RC Strasbourg Alsace,1,2,AWAY_TEAM
2025-01-12T16:15:00Z,17,FINISHED,Montpellier HSC,Angers SCO,1,3,AWAY_TEAM
2025-01-12T19:45:00Z,17,FINISHED,Paris Saint-Germain FC,AS Saint-Étienne,2,1,HOME_TEAM
2025-01-17T18:00:00Z,18,FINISHED,Montpellier HSC,AS Monaco FC,2,1,HOME_TEAM
2025-01-17T20:05:00Z,18,FINISHED,Lille OSC,OGC Nice,2,1,HOME_TEAM
2025-01-18T16:00:00Z,18,FINISHED,Racing Club de Lens,Paris Saint-Germain FC,1,2,AWAY_TEAM
2025-01-18T18:00:00Z,18,FINISHED,Stade Rennais FC 1901,Stade Brestois 29,1,2,AWAY_TEAM
2025-01-18T20:05:00Z,18,FINISHED,Olympique Lyonnais,Toulouse FC,0,0,DRAW
2025-01-19T14:00:00Z,18,FINISHED,AS Saint-Étienne,FC Nantes,1,1,DRAW
2025-01-19T16:15:00Z,18,FINISHED,Stade de Reims,Le Havre AC,1,1,DRAW
2025-01-19T16:15:00Z,18,FINISHED,Angers SCO,AJ Auxerre,2,0,HOME_TEAM
2025-01-19T19:45:00Z,18,FINISHED,Olympique de Marseille,RC Strasbourg Alsace,1,1,DRAW
2025-01-24T19:45:00Z,19,FINISHED,AJ Auxerre,AS Saint-Étienne,1,1,DRAW
2025-01-25T16:00:00Z,19,FINISHED,AS Monaco FC,Stade Rennais FC 1901,3,2,HOME_TEAM
2025-01-25T18:00:00Z,19,FINISHED,RC Strasbourg Alsace,Lille OSC,2,1,HOME_TEAM
2025-01-25T20:05:00Z,19,FINISHED,Paris Saint-Germain FC,Stade de Reims,1,1,DRAW
2025-01-26T14:00:00Z,19,FINISHED,Le Havre AC,Stade Brestois 29,0,1,AWAY_TEAM
2025-01-26T16:15:00Z,19,FINISHED,FC Nantes,Olympique Lyonnais,1,1,DRAW
2025-01-26T16:15:00Z,19,FINISHED,Toulouse FC,Montpellier HSC,1,2,AWAY_TEAM
2025-01-26T16:15:00Z,19,FINISHED,Racing Club de Lens,Angers SCO,1,0,HOME_TEAM
2025-01-26T19:45:00Z,19,FINISHED,OGC Nice,Olympique de Marseille,2,0,HOME_TEAM
2025-01-31T19:45:00Z,20,FINISHED,Montpellier HSC,Racing Club de Lens,0,2,AWAY_TEAM
2025-02-01T16:00:00Z,20,FINISHED,Stade Brestois 29,Paris Saint-Germain FC,2,5,AWAY_TEAM
2025-02-01T18:00:00Z,20,FINISHED,AS Monaco FC,AJ Auxerre,4,2,HOME_TEAM
2025-02-01T20:05:00Z,20,FINISHED,Lille OSC,AS Saint-Étienne,4,1,HOME_TEAM
2025-02-02T14:00:00Z,20,FINISHED,Toulouse FC,OGC Nice,1,1,DRAW
2025-02-02T16:15:00Z,20,FINISHED,Stade de Reims,FC Nantes,1,2,AWAY_TEAM
2025-02-02T16:15:00Z,20,FINISHED,Angers SCO,Le Havre AC,1,1,DRAW
2025-02-02T16:15:00Z,20,FINISHED,Stade Rennais FC 1901,RC Strasbourg Alsace,1,0,HOME_TEAM
2025-02-02T19:45:00Z,20,FINISHED,Olympique de Marseille,Olympique Lyonnais,3,2,HOME_TEAM
2025-02-07T18:00:00Z,21,FINISHED,FC Nantes,Stade Brestois 29,0,2,AWAY_TEAM
2025-02-07T20:05:00Z,21,FINISHED,Paris Saint-Germain FC,AS Monaco FC,4,1,HOME_TEAM
2025-02-08T16:00:00Z,21,FINISHED,OGC Nice,Racing Club de Lens,2,0,HOME_TEAM
2025-02-08T18:00:00Z,21,FINISHED,Lille OSC,Le Havre AC,1,2,AWAY_TEAM
2025-02-08T20:05:00Z,21,FINISHED,AS Saint-Étienne,Stade Rennais FC 1901,0,2,AWAY_TEAM
2025-02-09T14:00:00Z,21,FINISHED,Olympique Lyonnais,Stade de Reims,4,0,HOME_TEAM
2025-02-09T16:15:00Z,21,FINISHED,AJ Auxerre,Toulouse FC,2,2,DRAW
2025-02-09T16:15:00Z,21,FINISHED,RC Strasbourg Alsace,Montpellier HSC,2,0,HOME_TEAM
2025-02-09T19:45:00Z,21,FINISHED,Angers SCO,Olympique de Marseille,0,2,AWAY_TEAM
2025-02-14T19:45:00Z,22,FINISHED,Stade Brestois 29,AJ Auxerre,2,2,DRAW
2025-02-15T16:00:00Z,22,FINISHED,Olympique de Marseille,AS Saint-Étienne,5,1,HOME_TEAM
2025-02-15T18:00:00Z,22,FINISHED,AS Monaco FC,FC Nantes,7,1,HOME_TEAM
2025-02-15T20:05:00Z,22,FINISHED,Toulouse FC,Paris Saint-Germain FC,0,1,AWAY_TEAM
2025-02-16T14:00:00Z,22,FINISHED,Montpellier HSC,Olympique Lyonnais,1,4,AWAY_TEAM
2025-02-16T16:15:00Z,22,FINISHED,Racing Club de Lens,RC Strasbourg Alsace,0,2,AWAY_TEAM
2025-02-16T16:15:00Z,22,FINISHED,Stade de Reims,Angers SCO,0,1,AWAY_TEAM
2025-02-16T16:15:00Z,22,FINISHED,Le Havre AC,OGC Nice,1,3,AWAY_TEAM
2025-02-16T19:45:00Z,22,FINISHED,Stade Rennais FC 1901,Lille OSC,0,2,AWAY_TEAM
2025-02-21T19:45:00Z,23,FINISHED,Stade Rennais FC 1901,Stade de Reims,1,0,HOME_TEAM
2025-02-22T16:00:00Z,23,FINISHED,Lille OSC,AS Monaco FC,2,1,HOME_TEAM
2025-02-22T18:00:00Z,23,FINISHED,AS Saint-Étienne,Angers SCO,3,3,DRAW
2025-02-22T20:05:00Z,23,FINISHED,AJ Auxerre,Olympique de Marseille,3,0,HOME_TEAM
2025-02-23T14:00:00Z,23,FINISHED,FC Nantes,Racing Club de Lens,3,1,HOME_TEAM
2025-02-23T16:15:00Z,23,FINISHED,Le Havre AC,Toulouse FC,1,4,AWAY_TEAM
2025-02-23T16:15:00Z,23,FINISHED,RC Strasbourg Alsace,Stade Brestois 29,0,0,DRAW
2025-02-23T16:15:00Z,23,FINISHED,OGC Nice,Montpellier HSC,2,0,HOME_TEAM
2025-02-23T19:45:00Z,23,FINISHED,Olympique Lyonnais,Paris Saint-Germain FC,2,3,AWAY_TEAM
2025-02-28T19:45:00Z,24,FINISHED,AS Monaco FC,Stade de Reims,3,0,HOME_TEAM
2025-03-01T16:00:00Z,24,FINISHED,AS Saint-Étienne,OGC Nice,1,3,AWAY_TEAM
2025-03-01T18:00:00Z,24,FINISHED,Racing Club de Lens,Le Havre AC,3,4,AWAY_TEAM
2025-03-01T20:05:00Z,24,FINISHED,Paris Saint-Germain FC,Lille OSC,4,1,HOME_TEAM
2025-03-02T14:00:00Z,24,FINISHED,Olympique Lyonnais,Stade Brestois 29,2,1,HOME_TEAM
2025-03-02T16:15:00Z,24,FINISHED,Montpellier HSC,Stade Rennais FC 1901,0,4,AWAY_TEAM
2025-03-02T16:15:00Z,24,FINISHED,AJ Auxerre,RC Strasbourg Alsace,0,1,AWAY_TEAM
2025-03-02T16:15:00Z,24,FINISHED,Angers SCO,Toulouse FC,0,4,AWAY_TEAM
2025-03-02T19:45:00Z,24,FINISHED,Olympique de Marseille,FC Nantes,2,0,HOME_TEAM
2025-03-07T19:45:00Z,25,FINISHED,Toulouse FC,AS Monaco FC,1,1,DRAW
2025-03-08T16:00:00Z,25,FINISHED,Stade Rennais FC 1901,Paris Saint-Germain FC,1,4,AWAY_TEAM
2025-03-08T18:00:00Z,25,FINISHED,Lille OSC,Montpellier HSC,1,0,HOME_TEAM
2025-03-08T20:05:00Z,25,FINISHED,Olympique de Marseille,Racing Club de Lens,0,1,AWAY_TEAM
2025-03-09T14:00:00Z,25,FINISHED,Stade Brestois 29,Angers SCO,2,0,HOME_TEAM
2025-03-09T16:15:00Z,25,FINISHED,Le Havre AC,AS Saint-Étienne,1,1,DRAW
2025-03-09T16:15:00Z,25,FINISHED,Stade de Reims,AJ Auxerre,0,2,AWAY_TEAM
2025-03-09T16:15:00Z,25,FINISHED,FC Nantes,RC Strasbourg Alsace,0,1,AWAY_TEAM
2025-03-09T19:45:00Z,25,FINISHED,OGC Nice,Olympique Lyonnais,0,2,AWAY_TEAM
2025-03-14T19:45:00Z,26,FINISHED,OGC Nice,AJ Auxerre,1,1,DRAW
2025-03-15T16:00:00Z,26,FINISHED,FC Nantes,Lille OSC,1,0,HOME_TEAM
2025-03-15T18:00:00Z,26,FINISHED,Angers SCO,AS Monaco FC,0,2,AWAY_TEAM
2025-03-15T20:05:00Z,26,FINISHED,Racing Club de Lens,Stade Rennais FC 1901,1,0,HOME_TEAM
2025-03-16T14:00:00Z,26,FINISHED,Olympique Lyonnais,Le Havre AC,4,2,HOME_TEAM
2025-03-16T16:15:00Z,26,FINISHED,Stade Brestois 29,Stade de Reims,0,0,DRAW
2025-03-16T16:15:00Z,26,FINISHED,RC Strasbourg Alsace,Toulouse FC,2,1,HOME_TEAM
2025-03-16T19:45:00Z,26,FINISHED,Paris Saint-Germain FC,Olympique de Marseille,3,1,HOME_TEAM
2025-03-28T19:45:00Z,27,FINISHED,RC Strasbourg Alsace,Olympique Lyonnais,4,2,HOME_TEAM
2025-03-29T16:00:00Z,27,FINISHED,Stade de Reims,Olympique de Marseille,3,1,HOME_TEAM
2025-03-29T18:00:00Z,27,FINISHED,AS Saint-Étienne,Paris Saint-Germain FC,1,6,AWAY_TEAM
2025-03-29T20:05:00Z,27,FINISHED,AS Monaco FC,OGC Nice,2,1,HOME_TEAM
2025-03-30T13:00:00Z,27,FINISHED,Toulouse FC,Stade Brestois 29,2,4,AWAY_TEAM
2025-03-30T15:15:00Z,27,FINISHED,Angers SCO,Stade Rennais FC 1901,0,3,AWAY_TEAM
2025-03-30T15:15:00Z,27,FINISHED,AJ Auxerre,Montpellier HSC,1,0,HOME_TEAM
2025-03-30T15:15:00Z,27,FINISHED,Le Havre AC,FC Nantes,3,2,HOME_TEAM
2025-03-30T18:45:00Z,27,FINISHED,Lille OSC,Racing Club de Lens,1,0,HOME_TEAM
2025-04-04T18:45:00Z,28,FINISHED,OGC Nice,FC Nantes,1,2,AWAY_TEAM
2025-04-05T15:00:00Z,28,FINISHED,Paris Saint-Germain FC,Angers SCO,1,0,HOME_TEAM
2025-04-05T17:00:00Z,28,FINISHED,Stade Brestois 29,AS Monaco FC,2,1,HOME_TEAM
2025-04-05T19:05:00Z,28,FINISHED,Olympique Lyonnais,Lille OSC,2,1,HOME_TEAM
2025-04-06T13:00:00Z,28,FINISHED,Racing Club de Lens,AS Saint-Étienne,1,0,HOME_TEAM
2025-04-06T15:15:00Z,28,FINISHED,Montpellier HSC,Le Havre AC,0,2,AWAY_TEAM
2025-04-06T15:15:00Z,28,FINISHED,Stade de Reims,RC Strasbourg Alsace,0,1,AWAY_TEAM
2025-04-06T15:15:00Z,28,FINISHED,Stade Rennais FC 1901,AJ Auxerre,0,1,AWAY_TEAM
2025-04-06T18:45:00Z,28,FINISHED,Olympique de Marseille,Toulouse FC,3,2,HOME_TEAM
2025-04-11T18:45:00Z,29,FINISHED,Racing Club de Lens,Stade de Reims,0,2,AWAY_TEAM
2025-04-12T15:00:00Z,29,FINISHED,AS Monaco FC,Olympique de Marseille,3,0,HOME_TEAM
2025-04-12T17:00:00Z,29,FINISHED,Toulouse FC,Lille OSC,1,2,AWAY_TEAM
2025-04-12T19:05:00Z,29,FINISHED,RC Strasbourg Alsace,OGC Nice,2,2,DRAW
2025-04-13T13:00:00Z,29,FINISHED,AS Saint-Étienne,Stade Brestois 29,3,3,DRAW
