utcDate,matchday,status,homeTeam,awayTeam,homeGoals,awayGoals,winner
2024-10-05T16:30:00Z,6,FINISHED,FC St. Pauli 1910,1. FSV Mainz 05,0,3,AWAY_TEAM
2024-10-06T13:30:00Z,6,FINISHED,1. FC Heidenheim 1846,RB Leipzig,0,1,AWAY_TEAM
2024-10-06T15:30:00Z,6,FINISHED,Eintracht Frankfurt,FC Bayern München,3,3,DRAW
2024-10-06T17:30:00Z,6,FINISHED,VfB Stuttgart,TSG 1899 Hoffenheim,1,1,DRAW
2024-10-18T18:30:00Z,7,FINISHED,Borussia Dortmund,FC St. Pauli 1910,2,1,HOME_TEAM
2024-10-19T13:30:00Z,7,FINISHED,Bayer 04 Leverkusen,Eintracht Frankfurt,2,1,HOME_TEAM
2024-10-19T13:30:00Z,7,FINISHED,TSG 1899 Hoffenheim,VfL Bochum 1848,3,1,HOME_TEAM
2024-10-19T13:30:00Z,7,FINISHED,SC Freiburg,FC Augsburg,3,1,HOME_TEAM
2024-10-19T13:30:00Z,7,FINISHED,1. FSV Mainz 05,RB Leipzig,0,2,AWAY_TEAM
2024-10-19T13:30:00Z,7,FINISHED,Borussia Mönchengladbach,1. FC Heidenheim 1846,3,2,HOME_TEAM
2024-10-19T16:30:00Z,7,FINISHED,FC Bayern München,VfB Stuttgart,4,0,HOME_TEAM
2024-10-20T13:30:00Z,7,FINISHED,Holstein Kiel,1. FC Union Berlin,0,2,AWAY_TEAM
2024-10-20T15:30:00Z,7,FINISHED,VfL Wolfsburg,SV Werder Bremen,2,4,AWAY_TEAM
2024-10-25T18:30:00Z,8,FINISHED,1. FSV Mainz 05,Borussia Mönchengladbach,1,1,DRAW
2024-10-26T13:30:00Z,8,FINISHED,VfB Stuttgart,Holstein Kiel,2,1,HOME_TEAM
2024-10-26T13:30:00Z,8,FINISHED,RB Leipzig,SC Freiburg,3,1,HOME_TEAM
2024-10-26T13:30:00Z,8,FINISHED,FC Augsburg,Borussia Dortmund,2,1,HOME_TEAM
2024-10-26T13:30:00Z,8,FINISHED,FC St. Pauli 1910,VfL Wolfsburg,0,0,DRAW
2024-10-26T16:30:00Z,8,FINISHED,SV Werder Bremen,Bayer 04 Leverkusen,2,2,DRAW
2024-10-27T14:30:00Z,8,FINISHED,VfL Bochum 1848,FC Bayern München,0,5,AWAY_TEAM
2024-10-27T16:30:00Z,8,FINISHED,1. FC Union Berlin,Eintracht Frankfurt,1,1,DRAW
2024-10-27T18:30:00Z,8,FINISHED,1. FC Heidenheim 1846,TSG 1899 Hoffenheim,0,0,DRAW
2024-11-01T19:30:00Z,9,FINISHED,Bayer 04 Leverkusen,VfB Stuttgart,0,0,DRAW
2024-11-02T14:30:00Z,9,FINISHED,FC Bayern München,1. FC Union Berlin,3,0,HOME_TEAM
2024-11-02T14:30:00Z,9,FINISHED,Eintracht Frankfurt,VfL Bochum 1848,7,2,HOME_TEAM
2024-11-02T14:30:00Z,9,FINISHED,TSG 1899 Hoffenheim,FC St. Pauli 1910,0,2,AWAY_TEAM
2024-11-02T14:30:00Z,9,FINISHED,VfL Wolfsburg,FC Augsburg,1,1,DRAW
2024-11-02T14:30:00Z,9,FINISHED,Holstein Kiel,1. FC Heidenheim 1846,1,0,HOME_TEAM
2024-11-02T17:30:00Z,9,FINISHED,Borussia Dortmund,RB Leipzig,2,1,HOME_TEAM
2024-11-03T14:30:00Z,9,FINISHED,SC Freiburg,1. FSV Mainz 05,0,0,DRAW
2024-11-03T16:30:00Z,9,FINISHED,Borussia Mönchengladbach,SV Werder Bremen,4,1,HOME_TEAM
2024-11-08T19:30:00Z,10,FINISHED,1. FC Union Berlin,SC Freiburg,0,0,DRAW
2024-11-09T14:30:00Z,10,FINISHED,SV Werder Bremen,Holstein Kiel,2,1,HOME_TEAM
2024-11-09T14:30:00Z,10,FINISHED,1. FSV Mainz 05,Borussia Dortmund,3,1,HOME_TEAM
2024-11-09T14:30:00Z,10,FINISHED,VfL Bochum 1848,Bayer 04 Leverkusen,1,1,DRAW
2024-11-09T14:30:00Z,10,FINISHED,FC St. Pauli 1910,FC Bayern München,0,1,AWAY_TEAM
2024-11-09T17:30:00Z,10,FINISHED,RB Leipzig,Borussia Mönchengladbach,0,0,DRAW
2024-11-10T14:30:00Z,10,FINISHED,FC Augsburg,TSG 1899 Hoffenheim,0,0,DRAW
2024-11-10T16:30:00Z,10,FINISHED,VfB Stuttgart,Eintracht Frankfurt,2,3,AWAY_TEAM
2024-11-10T18:30:00Z,10,FINISHED,1. FC Heidenheim 1846,VfL Wolfsburg,1,3,AWAY_TEAM
2024-11-22T19:30:00Z,11,FINISHED,FC Bayern München,FC Augsburg,3,0,HOME_TEAM
2024-11-23T14:30:00Z,11,FINISHED,Bayer 04 Leverkusen,1. FC Heidenheim 1846,5,2,HOME_TEAM
2024-11-23T14:30:00Z,11,FINISHED,VfB Stuttgart,VfL Bochum 1848,2,0,HOME_TEAM
2024-11-23T14:30:00Z,11,FINISHED,Borussia Dortmund,SC Freiburg,4,0,HOME_TEAM
2024-11-23T14:30:00Z,11,FINISHED,TSG 1899 Hoffenheim,RB Leipzig,4,3,HOME_TEAM
2024-11-23T14:30:00Z,11,FINISHED,VfL Wolfsburg,1. FC Union Berlin,1,0,HOME_TEAM
2024-11-23T17:30:00Z,11,FINISHED,Eintracht Frankfurt,SV Werder Bremen,1,0,HOME_TEAM
2024-11-24T14:30:00Z,11,FINISHED,Holstein Kiel,1. FSV Mainz 05,0,3,AWAY_TEAM
2024-11-24T16:30:00Z,11,FINISHED,Borussia Mönchengladbach,FC St. Pauli 1910,2,0,HOME_TEAM
2024-11-29T19:30:00Z,12,FINISHED,FC St. Pauli 1910,Holstein Kiel,3,1,HOME_TEAM
2024-11-30T14:30:00Z,12,FINISHED,RB Leipzig,VfL Wolfsburg,1,5,AWAY_TEAM
2024-11-30T14:30:00Z,12,FINISHED,SV Werder Bremen,VfB Stuttgart,2,2,DRAW
2024-11-30T14:30:00Z,12,FINISHED,SC Freiburg,Borussia Mönchengladbach,3,1,HOME_TEAM
2024-11-30T14:30:00Z,12,FINISHED,FC Augsburg,VfL Bochum 1848,1,0,HOME_TEAM
2024-11-30T14:30:00Z,12,FINISHED,1. FC Union Berlin,Bayer 04 Leverkusen,1,2,AWAY_TEAM
2024-11-30T17:30:00Z,12,FINISHED,Borussia Dortmund,FC Bayern München,1,1,DRAW
2024-12-01T14:30:00Z,12,FINISHED,1. FSV Mainz 05,TSG 1899 Hoffenheim,2,0,HOME_TEAM
2024-12-01T16:30:00Z,12,FINISHED,1. FC Heidenheim 1846,Eintracht Frankfurt,0,4,AWAY_TEAM
2024-12-06T19:30:00Z,13,FINISHED,VfB Stuttgart,1. FC Union Berlin,3,2,HOME_TEAM
2024-12-07T14:30:00Z,13,FINISHED,Bayer 04 Leverkusen,FC St. Pauli 1910,2,1,HOME_TEAM
2024-12-07T14:30:00Z,13,FINISHED,FC Bayern München,1. FC Heidenheim 1846,4,2,HOME_TEAM
2024-12-07T14:30:00Z,13,FINISHED,Eintracht Frankfurt,FC Augsburg,2,2,DRAW
2024-12-07T14:30:00Z,13,FINISHED,VfL Bochum 1848,SV Werder Bremen,0,1,AWAY_TEAM
2024-12-07T14:30:00Z,13,FINISHED,Holstein Kiel,RB Leipzig,0,2,AWAY_TEAM
2024-12-07T17:30:00Z,13,FINISHED,Borussia Mönchengladbach,Borussia Dortmund,1,1,DRAW
2024-12-08T14:30:00Z,13,FINISHED,VfL Wolfsburg,1. FSV Mainz 05,4,3,HOME_TEAM
2024-12-08T16:30:00Z,13,FINISHED,TSG 1899 Hoffenheim,SC Freiburg,1,1,DRAW
2024-12-13T19:30:00Z,14,FINISHED,SC Freiburg,VfL Wolfsburg,3,2,HOME_TEAM
2024-12-14T14:30:00Z,14,FINISHED,1. FSV Mainz 05,FC Bayern München,2,1,HOME_TEAM
2024-12-14T14:30:00Z,14,FINISHED,Borussia Mönchengladbach,Holstein Kiel,4,1,HOME_TEAM
2024-12-14T14:30:00Z,14,FINISHED,FC Augsburg,Bayer 04 Leverkusen,0,2,AWAY_TEAM
2024-12-14T17:30:00Z,14,FINISHED,FC St. Pauli 1910,SV Werder Bremen,0,2,AWAY_TEAM
2024-12-15T14:30:00Z,14,FINISHED,1. FC Heidenheim 1846,VfB Stuttgart,1,3,AWAY_TEAM
2024-12-15T16:30:00Z,14,FINISHED,Borussia Dortmund,TSG 1899 Hoffenheim,1,1,DRAW
2024-12-15T18:30:00Z,14,FINISHED,RB Leipzig,Eintracht Frankfurt,2,1,HOME_TEAM
2024-12-20T19:30:00Z,15,FINISHED,FC Bayern München,RB Leipzig,5,1,HOME_TEAM
2024-12-21T14:30:00Z,15,FINISHED,VfB Stuttgart,FC St. Pauli 1910,0,1,AWAY_TEAM
2024-12-21T14:30:00Z,15,FINISHED,Eintracht Frankfurt,1. FSV Mainz 05,1,3,AWAY_TEAM
2024-12-21T14:30:00Z,15,FINISHED,TSG 1899 Hoffenheim,Borussia Mönchengladbach,1,2,AWAY_TEAM
2024-12-21T14:30:00Z,15,FINISHED,SV Werder Bremen,1. FC Union Berlin,4,1,HOME_TEAM
2024-12-21T14:30:00Z,15,FINISHED,Holstein Kiel,FC Augsburg,5,1,HOME_TEAM
2024-12-21T17:30:00Z,15,FINISHED,Bayer 04 Leverkusen,SC Freiburg,5,1,HOME_TEAM
2024-12-22T14:30:00Z,15,FINISHED,VfL Bochum 1848,1. FC Heidenheim 1846,2,0,HOME_TEAM
2024-12-22T16:30:00Z,15,FINISHED,VfL Wolfsburg,Borussia Dortmund,1,3,AWAY_TEAM
2025-01-10T19:45:00Z,16,FINISHED,Borussia Dortmund,Bayer 04 Leverkusen,2,3,AWAY_TEAM
2025-01-11T14:30:00Z,16,FINISHED,TSG 1899 Hoffenheim,VfL Wolfsburg,0,1,AWAY_TEAM
2025-01-11T14:30:00Z,16,FINISHED,1. FC Heidenheim 1846,1. FC Union Berlin,2,0,HOME_TEAM
2025-01-11T14:30:00Z,16,FINISHED,SC Freiburg,Holstein Kiel,3,2,HOME_TEAM
2025-01-11T14:30:00Z,16,FINISHED,1. FSV Mainz 05,VfL Bochum 1848,2,0,HOME_TEAM
2025-01-11T14:30:00Z,16,FINISHED,FC St. Pauli 1910,Eintracht Frankfurt,0,1,AWAY_TEAM
2025-01-11T17:30:00Z,16,FINISHED,Borussia Mönchengladbach,FC Bayern München,0,1,AWAY_TEAM
2025-01-12T14:30:00Z,16,FINISHED,RB Leipzig,SV Werder Bremen,4,2,HOME_TEAM
2025-01-12T16:30:00Z,16,FINISHED,FC Augsburg,VfB Stuttgart,0,1,AWAY_TEAM
2025-01-14T17:30:00Z,17,FINISHED,Holstein Kiel,Borussia Dortmund,4,2,HOME_TEAM
2025-01-14T19:30:00Z,17,FINISHED,Bayer 04 Leverkusen,1. FSV Mainz 05,1,0,HOME_TEAM
2025-01-14T19:30:00Z,17,FINISHED,Eintracht Frankfurt,SC Freiburg,4,1,HOME_TEAM
2025-01-14T19:30:00Z,17,FINISHED,VfL Wolfsburg,Borussia Mönchengladbach,5,1,HOME_TEAM
2025-01-15T17:30:00Z,17,FINISHED,VfL Bochum 1848,FC St. Pauli 1910,1,0,HOME_TEAM
2025-01-15T19:30:00Z,17,FINISHED,VfB Stuttgart,RB Leipzig,2,1,HOME_TEAM
2025-01-15T19:30:00Z,17,FINISHED,FC Bayern München,TSG 1899 Hoffenheim,5,0,HOME_TEAM
2025-01-15T19:30:00Z,17,FINISHED,SV Werder Bremen,1. FC Heidenheim 1846,3,3,DRAW
2025-01-15T19:30:00Z,17,FINISHED,1. FC Union Berlin,FC Augsburg,0,2,AWAY_TEAM
2025-01-17T19:30:00Z,18,FINISHED,Eintracht Frankfurt,Borussia Dortmund,2,0,HOME_TEAM
2025-01-18T14:30:00Z,18,FINISHED,VfB Stuttgart,SC Freiburg,4,0,HOME_TEAM
2025-01-18T14:30:00Z,18,FINISHED,FC Bayern München,VfL Wolfsburg,3,2,HOME_TEAM
2025-01-18T14:30:00Z,18,FINISHED,1. FC Heidenheim 1846,FC St. Pauli 1910,0,2,AWAY_TEAM
2025-01-18T14:30:00Z,18,FINISHED,VfL Bochum 1848,RB Leipzig,3,3,DRAW
2025-01-18T14:30:00Z,18,FINISHED,Holstein Kiel,TSG 1899 Hoffenheim,1,3,AWAY_TEAM
2025-01-18T17:30:00Z,18,FINISHED,Bayer 04 Leverkusen,Borussia Mönchengladbach,3,1,HOME_TEAM
2025-01-19T14:30:00Z,18,FINISHED,1. FC Union Berlin,1. FSV Mainz 05,2,1,HOME_TEAM
2025-01-19T16:30:00Z,18,FINISHED,SV Werder Bremen,FC Augsburg,0,2,AWAY_TEAM
2025-01-24T19:30:00Z,19,FINISHED,VfL Wolfsburg,Holstein Kiel,2,2,DRAW
2025-01-25T14:30:00Z,19,FINISHED,RB Leipzig,Bayer 04 Leverkusen,2,2,DRAW
2025-01-25T14:30:00Z,19,FINISHED,1. FSV Mainz 05,VfB Stuttgart,2,0,HOME_TEAM
2025-01-25T14:30:00Z,19,FINISHED,SC Freiburg,FC Bayern München,1,2,AWAY_TEAM
2025-01-25T14:30:00Z,19,FINISHED,FC Augsburg,1. FC Heidenheim 1846,2,1,HOME_TEAM
2025-01-25T14:30:00Z,19,FINISHED,Borussia Dortmund,SV Werder Bremen,2,2,DRAW
2025-01-25T17:30:00Z,19,FINISHED,Borussia Mönchengladbach,VfL Bochum 1848,3,0,HOME_TEAM
2025-01-26T14:30:00Z,19,FINISHED,TSG 1899 Hoffenheim,Eintracht Frankfurt,2,2,DRAW
2025-01-26T16:30:00Z,19,FINISHED,FC St. Pauli 1910,1. FC Union Berlin,3,0,HOME_TEAM
2025-01-31T19:30:00Z,20,FINISHED,SV Werder Bremen,1. FSV Mainz 05,1,0,HOME_TEAM
2025-02-01T14:30:00Z,20,FINISHED,1. FC Heidenheim 1846,Borussia Dortmund,1,2,AWAY_TEAM
2025-02-01T14:30:00Z,20,FINISHED,VfL Bochum 1848,SC Freiburg,0,1,AWAY_TEAM
2025-02-01T14:30:00Z,20,FINISHED,FC St. Pauli 1910,FC Augsburg,1,1,DRAW
2025-02-01T14:30:00Z,20,FINISHED,VfB Stuttgart,Borussia Mönchengladbach,1,2,AWAY_TEAM
2025-02-01T14:30:00Z,20,FINISHED,FC Bayern München,Holstein Kiel,4,3,HOME_TEAM
2025-02-01T17:30:00Z,20,FINISHED,1. FC Union Berlin,RB Leipzig,0,0,DRAW
2025-02-02T14:30:00Z,20,FINISHED,Eintracht Frankfurt,VfL Wolfsburg,1,1,DRAW
2025-02-02T16:30:00Z,20,FINISHED,Bayer 04 Leverkusen,TSG 1899 Hoffenheim,3,1,HOME_TEAM
2025-02-07T19:30:00Z,21,FINISHED,FC Bayern München,SV Werder Bremen,3,0,HOME_TEAM
2025-02-08T14:30:00Z,21,FINISHED,VfL Wolfsburg,Bayer 04 Leverkusen,0,0,DRAW
2025-02-08T14:30:00Z,21,FINISHED,Borussia Dortmund,VfB Stuttgart,1,2,AWAY_TEAM
2025-02-08T14:30:00Z,21,FINISHED,SC Freiburg,1. FC Heidenheim 1846,1,0,HOME_TEAM
2025-02-08T14:30:00Z,21,FINISHED,1. FSV Mainz 05,FC Augsburg,0,0,DRAW
2025-02-08T14:30:00Z,21,FINISHED,TSG 1899 Hoffenheim,1. FC Union Berlin,0,4,AWAY_TEAM
2025-02-08T17:30:00Z,21,FINISHED,Borussia Mönchengladbach,Eintracht Frankfurt,1,1,DRAW
2025-02-09T14:30:00Z,21,FINISHED,Holstein Kiel,VfL Bochum 1848,2,2,DRAW
2025-02-09T16:30:00Z,21,FINISHED,RB Leipzig,FC St. Pauli 1910,2,0,HOME_TEAM
2025-02-14T19:30:00Z,22,FINISHED,FC Augsburg,RB Leipzig,0,0,DRAW
2025-02-15T14:30:00Z,22,FINISHED,VfL Bochum 1848,Borussia Dortmund,2,0,HOME_TEAM
2025-02-15T14:30:00Z,22,FINISHED,FC St. Pauli 1910,SC Freiburg,0,1,AWAY_TEAM
2025-02-15T14:30:00Z,22,FINISHED,VfB Stuttgart,VfL Wolfsburg,1,2,AWAY_TEAM
2025-02-15T14:30:00Z,22,FINISHED,1. FC Union Berlin,Borussia Mönchengladbach,1,2,AWAY_TEAM
2025-02-15T17:30:00Z,22,FINISHED,Bayer 04 Leverkusen,FC Bayern München,0,0,DRAW
2025-02-16T14:30:00Z,22,FINISHED,SV Werder Bremen,TSG 1899 Hoffenheim,1,3,AWAY_TEAM
2025-02-16T16:30:00Z,22,FINISHED,Eintracht Frankfurt,Holstein Kiel,3,1,HOME_TEAM
2025-02-16T18:30:00Z,22,FINISHED,1. FC Heidenheim 1846,1. FSV Mainz 05,0,2,AWAY_TEAM
2025-02-21T19:30:00Z,23,FINISHED,SC Freiburg,SV Werder Bremen,5,0,HOME_TEAM
2025-02-22T14:30:00Z,23,FINISHED,Holstein Kiel,Bayer 04 Leverkusen,0,2,AWAY_TEAM
2025-02-22T14:30:00Z,23,FINISHED,Borussia Mönchengladbach,FC Augsburg,0,3,AWAY_TEAM
2025-02-22T14:30:00Z,23,FINISHED,VfL Wolfsburg,VfL Bochum 1848,1,1,DRAW
2025-02-22T14:30:00Z,23,FINISHED,1. FSV Mainz 05,FC St. Pauli 1910,2,0,HOME_TEAM
2025-02-22T17:30:00Z,23,FINISHED,Borussia Dortmund,1. FC Union Berlin,6,0,HOME_TEAM
2025-02-23T14:30:00Z,23,FINISHED,RB Leipzig,1. FC Heidenheim 1846,2,2,DRAW
2025-02-23T16:30:00Z,23,FINISHED,FC Bayern München,Eintracht Frankfurt,4,0,HOME_TEAM
2025-02-23T18:30:00Z,23,FINISHED,TSG 1899 Hoffenheim,VfB Stuttgart,1,1,DRAW
2025-02-28T19:30:00Z,24,FINISHED,VfB Stuttgart,FC Bayern München,1,3,AWAY_TEAM
2025-03-01T14:30:00Z,24,FINISHED,FC St. Pauli 1910,Borussia Dortmund,0,2,AWAY_TEAM
2025-03-01T14:30:00Z,24,FINISHED,VfL Bochum 1848,TSG 1899 Hoffenheim,0,1,AWAY_TEAM
2025-03-01T14:30:00Z,24,FINISHED,SV Werder Bremen,VfL Wolfsburg,1,2,AWAY_TEAM
2025-03-01T14:30:00Z,24,FINISHED,RB Leipzig,1. FSV Mainz 05,1,2,AWAY_TEAM
2025-03-01T14:30:00Z,24,FINISHED,1. FC Heidenheim 1846,Borussia Mönchengladbach,0,3,AWAY_TEAM
2025-03-01T17:30:00Z,24,FINISHED,Eintracht Frankfurt,Bayer 04 Leverkusen,1,4,AWAY_TEAM
2025-03-02T14:30:00Z,24,FINISHED,1. FC Union Berlin,Holstein Kiel,0,1,AWAY_TEAM
2025-03-02T16:30:00Z,24,FINISHED,FC Augsburg,SC Freiburg,0,0,DRAW
2025-03-07T19:30:00Z,25,FINISHED,Borussia Mönchengladbach,1. FSV Mainz 05,1,3,AWAY_TEAM
2025-03-08T14:30:00Z,25,FINISHED,Holstein Kiel,VfB Stuttgart,2,2,DRAW
2025-03-08T14:30:00Z,25,FINISHED,Bayer 04 Leverkusen,SV Werder Bremen,0,2,AWAY_TEAM
2025-03-08T14:30:00Z,25,FINISHED,Borussia Dortmund,FC Augsburg,0,1,AWAY_TEAM
2025-03-08T14:30:00Z,25,FINISHED,FC Bayern München,VfL Bochum 1848,2,3,AWAY_TEAM
2025-03-08T14:30:00Z,25,FINISHED,VfL Wolfsburg,FC St. Pauli 1910,1,1,DRAW
2025-03-08T17:30:00Z,25,FINISHED,SC Freiburg,RB Leipzig,0,0,DRAW
2025-03-09T14:30:00Z,25,FINISHED,Eintracht Frankfurt,1. FC Union Berlin,1,2,AWAY_TEAM
2025-03-09T16:30:00Z,25,FINISHED,TSG 1899 Hoffenheim,1. FC Heidenheim 1846,1,1,DRAW
2025-03-14T19:30:00Z,26,FINISHED,FC St. Pauli 1910,TSG 1899 Hoffenheim,1,0,HOME_TEAM
2025-03-15T14:30:00Z,26,FINISHED,1. FC Union Berlin,FC Bayern München,1,1,DRAW
2025-03-15T14:30:00Z,26,FINISHED,1. FSV Mainz 05,SC Freiburg,2,2,DRAW
2025-03-15T14:30:00Z,26,FINISHED,FC Augsburg,VfL Wolfsburg,1,0,HOME_TEAM
2025-03-15T14:30:00Z,26,FINISHED,SV Werder Bremen,Borussia Mönchengladbach,2,4,AWAY_TEAM
2025-03-15T17:30:00Z,26,FINISHED,RB Leipzig,Borussia Dortmund,2,0,HOME_TEAM
2025-03-16T15:20:00Z,26,FINISHED,VfL Bochum 1848,Eintracht Frankfurt,1,3,AWAY_TEAM
2025-03-16T16:30:00Z,26,FINISHED,1. FC Heidenheim 1846,Holstein Kiel,3,1,HOME_TEAM
2025-03-16T18:30:00Z,26,FINISHED,VfB Stuttgart,Bayer 04 Leverkusen,3,4,AWAY_TEAM
2025-03-28T19:30:00Z,27,FINISHED,Bayer 04 Leverkusen,VfL Bochum 1848,3,1,HOME_TEAM
2025-03-29T14:30:00Z,27,FINISHED,Borussia Mönchengladbach,RB Leipzig,1,0,HOME_TEAM
2025-03-29T14:30:00Z,27,FINISHED,VfL Wolfsburg,1. FC Heidenheim 1846,0,1,AWAY_TEAM
2025-03-29T14:30:00Z,27,FINISHED,Holstein Kiel,SV Werder Bremen,0,3,AWAY_TEAM
2025-03-29T14:30:00Z,27,FINISHED,TSG 1899 Hoffenheim,FC Augsburg,1,1,DRAW
2025-03-29T14:30:00Z,27,FINISHED,FC Bayern München,FC St. Pauli 1910,3,2,HOME_TEAM
2025-03-29T17:30:00Z,27,FINISHED,Eintracht Frankfurt,VfB Stuttgart,1,0,HOME_TEAM
2025-03-30T13:30:00Z,27,FINISHED,SC Freiburg,1. FC Union Berlin,1,2,AWAY_TEAM
2025-03-30T15:30:00Z,27,FINISHED,Borussia Dortmund,1. FSV Mainz 05,3,1,HOME_TEAM
2025-04-04T18:30:00Z,28,FINISHED,FC Augsburg,FC Bayern München,1,3,AWAY_TEAM
