Arsenal,Manchester City,Manchester United,Liverpool,Aston Villa,Brentford,Brighton & Hove Albion,AFC Bournemouth,Chelsea,Fulham,Everton,Sunderland,Newcastle United,Crystal Palace,Leeds United,Nottingham Forest,West Ham United,Tottenham Hotspur,Burnley,Wolverhampton Wanderers
8207.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793.0,8207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7649.0,1507.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1869.0,4361.0,3768.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,482.0,4055.0,5281.0,37.0,65.0,24.0,52.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,69.0,100.0,1534.0,3389.0,1522.0,2325.0,534.0,460.0,45.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,8.0,7.0,2038.0,2476.0,1642.0,1921.0,919.0,768.0,133.0,40.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2281.0,1785.0,1628.0,1646.0,1240.0,1026.0,220.0,107.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1986.0,1141.0,1614.0,1411.0,1558.0,1397.0,491.0,236.0,144.0,21.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1235.0,665.0,1566.0,1124.0,1762.0,1916.0,822.0,561.0,233.0,108.0,8.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,697.0,336.0,1124.0,808.0,1832.0,2025.0,1165.0,1272.0,427.0,264.0,50.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,169.0,124.0,572.0,413.0,1136.0,1228.0,2384.0,2071.0,980.0,799.0,124.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,22.0,18.0,258.0,221.0,678.0,749.0,2211.0,2520.0,1568.0,1409.0,346.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,43.0,68.0,267.0,329.0,1672.0,1924.0,2620.0,2273.0,796.0,2.0,4.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,70.0,93.0,758.0,1000.0,2814.0,3336.0,1878.0,13.0,22.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,99.0,263.0,1067.0,1745.0,6238.0,266.0,313.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,44.0,509.0,4858.0,4572.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4861.0,5089.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7692.0,2308.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308.0,7692.0
