Arsenal,Manchester City,Manchester United,Liverpool,Aston Villa,Brentford,Brighton & Hove Albion,AFC Bournemouth,Chelsea,Fulham,Everton,Sunderland,Newcastle United,Crystal Palace,Leeds United,Nottingham Forest,West Ham United,Tottenham Hotspur,Burnley,Wolverhampton Wanderers
377.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,374.0,87.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,106.0,205.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,20.0,200.0,268.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.0,4.0,79.0,158.0,92.0,114.0,18.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,86.0,116.0,105.0,110.0,41.0,30.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,125.0,98.0,83.0,80.0,52.0,45.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,105.0,62.0,82.0,71.0,67.0,77.0,16.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,60.0,39.0,68.0,50.0,89.0,108.0,32.0,40.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,33.0,13.0,47.0,38.0,94.0,102.0,66.0,76.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,11.0,11.0,18.0,21.0,76.0,48.0,112.0,122.0,46.0,28.0,7.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,44.0,39.0,120.0,135.0,66.0,77.0,9.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,19.0,90.0,73.0,144.0,128.0,28.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,45.0,25.0,154.0,159.0,100.0,2.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,50.0,87.0,317.0,17.0,21.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,34.0,219.0,242.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,261.0,234.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,118.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,382.0
